date,method,confidence,window_start,window_days,var_usd,es_usd,actual_pnl_usd,breach
2025-04-07,Monte Carlo (Student-t),0.97,2020-05-07,1235,19393446.9,26215413.01,-1417877.43,False
2025-04-07,Monte Carlo (Student-t),0.99,2020-05-07,1235,26234190.33,34357345.75,-1417877.43,False
2025-04-07,Parametric (Normal),0.95,2020-05-07,1235,16456486.68,20833462.97,-1417877.43,False
2025-04-07,Parametric (Normal),0.97,2020-05-07,1235,18927902.29,22984479.21,-1417877.43,False
2025-04-07,Parametric (Normal),0.99,2020-05-07,1235,23594978.06,27144523.06,-1417877.43,False
2025-04-07,Parametric (t + EWMA),0.95,2020-05-07,1235,32015878.96,43820753.35,-1417877.43,False
2025-04-07,Parametric (t + EWMA),0.97,2020-05-07,1235,37911928.5,49888762.36,-1417877.43,False
2025-04-07,Parametric (t + EWMA),0.99,2020-05-07,1235,50674814.55,63429065.77,-1417877.43,False
2025-04-08,Historical,0.95,2020-05-08,1235,15880024.89,24818946.09,-14745365.9,False
2025-04-08,Historical,0.97,2020-05-08,1235,20371767.77,29326168.14,-14745365.9,False
2025-04-08,Historical,0.99,2020-05-08,1235,30245681.77,39064229.73,-14745365.9,False
2025-04-08,Monte Carlo (Student-t),0.95,2020-05-08,1235,15696882.77,22436006.53,-14745365.9,False
2025-04-08,Monte Carlo (Student-t),0.97,2020-05-08,1235,18914827.44,25990332.96,-14745365.9,False
2025-04-08,Monte Carlo (Student-t),0.99,2020-05-08,1235,26006782.08,34418100.44,-14745365.9,False
2025-04-08,Parametric (Normal),0.95,2020-05-08,1235,16457542.32,20831483.74,-14745365.9,False
2025-04-08,Parametric (Normal),0.97,2020-05-08,1235,18927244.32,22981008.53,-14745365.9,False
2025-04-08,Parametric (Normal),0.99,2020-05-08,1235,23591084.09,27138167.93,-14745365.9,False
2025-04-08,Parametric (t + EWMA),0.95,2020-05-08,1235,31034898.24,42481902.6,-14745365.9,False
2025-04-08,Parametric (t + EWMA),0.97,2020-05-08,1235,36752208.15,48365956.62,-14745365.9,False
2025-04-08,Parametric (t + EWMA),0.99,2020-05-08,1235,49128181.57,61495774.22,-14745365.9,False
2025-04-09,Historical,0.95,2020-05-11,1235,15880024.89,24818946.09,85145370.48,False
2025-04-09,Historical,0.97,2020-05-11,1235,20371767.77,29326168.14,85145370.48,False
2025-04-09,Historical,0.99,2020-05-11,1235,30245681.77,39064229.73,85145370.48,False
2025-04-09,Monte Carlo (Student-t),0.95,2020-05-11,1235,15617763.79,22507572.83,85145370.48,False
2025-04-09,Monte Carlo (Student-t),0.97,2020-05-11,1235,18869420.14,26099998.36,85145370.48,False
2025-04-09,Monte Carlo (Student-t),0.99,2020-05-11,1235,26245763.45,34711656.3,85145370.48,False
2025-04-09,Parametric (Normal),0.95,2020-05-11,1235,16481247.63,20854607.08,85145370.48,False
2025-04-09,Parametric (Normal),0.97,2020-05-11,1235,18950621.03,23003845.87,85145370.48,False
2025-04-09,Parametric (Normal),0.99,2020-05-11,1235,23613840.25,27160452.14,85145370.48,False
2025-04-09,Parametric (t + EWMA),0.95,2020-05-11,1235,30635338.83,41923406.93,85145370.48,False
2025-04-09,Parametric (t + EWMA),0.97,2020-05-11,1235,36274337.05,47725399.1,85145370.48,False
2025-04-09,Parametric (t + EWMA),0.99,2020-05-11,1235,48478452.22,60669540.75,85145370.48,False
2025-04-10,Historical,0.95,2020-05-11,1236,15879289.85,24818946.09,-33877419.12,True
2025-04-10,Historical,0.97,2020-05-11,1236,20366027.19,29326168.14,-33877419.12,True
2025-04-10,Historical,0.99,2020-05-11,1236,30245005.78,39064229.73,-33877419.12,True
2025-04-10,Monte Carlo (Student-t),0.95,2020-05-11,1236,15704418.31,22753143.77,-33877419.12,True
2025-04-10,Monte Carlo (Student-t),0.97,2020-05-11,1236,19120696.56,26452387.59,-33877419.12,True
2025-04-10,Monte Carlo (Student-t),0.99,2020-05-11,1236,26252273.45,35033974.08,-33877419.12,True
2025-04-10,Parametric (Normal),0.95,2020-05-11,1236,16853348.35,21338585.83,-33877419.12,True
2025-04-10,Parametric (Normal),0.97,2020-05-11,1236,19385892.55,23542805.83,-33877419.12,True
2025-04-10,Parametric (Normal),0.99,2020-05-11,1236,24168404.91,27805745.21,-33877419.12,True
2025-04-10,Parametric (t + EWMA),0.95,2020-05-11,1236,44387416.2,60829929.65,-33877419.12,False
2025-04-10,Parametric (t + EWMA),0.97,2020-05-11,1236,52567253.74,69292873.85,-33877419.12,False
2025-04-10,Parametric (t + EWMA),0.99,2020-05-11,1236,70344647.03,88255257.9,-33877419.12,False
2025-04-11,Historical,0.95,2020-05-11,1237,15913448.51,25109060.67,13164512.86,False
2025-04-11,Historical,0.97,2020-05-11,1237,20424525.76,29681479.31,13164512.86,False
2025-04-11,Historical,0.99,2020-05-11,1237,30926471.92,39341826.15,13164512.86,False
2025-04-11,Monte Carlo (Student-t),0.95,2020-05-11,1237,16115243.41,22904189.39,13164512.86,False
2025-04-11,Monte Carlo (Student-t),0.97,2020-05-11,1237,19483925.05,26376267.16,13164512.86,False
2025-04-11,Monte Carlo (Student-t),0.99,2020-05-11,1237,25780698.28,35504684.29,13164512.86,False
2025-04-11,Parametric (Normal),0.95,2020-05-11,1237,16948607.61,21450922.69,13164512.86,False
2025-04-11,Parametric (Normal),0.97,2020-05-11,1237,19490794.51,23663535.28,13164512.86,False
2025-04-11,Parametric (Normal),0.99,2020-05-11,1237,24291516.34,27942705.86,13164512.86,False
2025-04-11,Parametric (t + EWMA),0.95,2020-05-11,1237,45020818.56,61671054.15,13164512.86,False
2025-04-11,Parametric (t + EWMA),0.97,2020-05-11,1237,53306338.25,70240115.15,13164512.86,False
2025-04-11,Parametric (t + EWMA),0.99,2020-05-11,1237,71308294.78,89434646.06,13164512.86,False
2025-04-14,Historical,0.95,2020-05-14,1235,15766664.53,24985039.69,10831405.94,False
2025-04-14,Historical,0.97,2020-05-14,1235,20371767.77,29670120.54,10831405.94,False
2025-04-14,Historical,0.99,2020-05-14,1235,30947028.36,39341826.15,10831405.94,False
2025-04-14,Monte Carlo (Student-t),0.95,2020-05-14,1235,15415007.67,22885828.16,10831405.94,False
2025-04-14,Monte Carlo (Student-t),0.97,2020-05-14,1235,18703087.55,26891410.37,10831405.94,False
2025-04-14,Monte Carlo (Student-t),0.99,2020-05-14,1235,25738799.5,37562192.56,10831405.94,False
2025-04-14,Parametric (Normal),0.95,2020-05-14,1235,16875316.6,21370354.03,10831405.94,False
2025-04-14,Parametric (Normal),0.97,2020-05-14,1235,19413394.25,23579390.11,10831405.94,False
2025-04-14,Parametric (Normal),0.99,2020-05-14,1235,24206356.09,27851643.74,10831405.94,False
2025-04-14,Parametric (t + EWMA),0.95,2020-05-14,1235,43880287.63,60135734.1,10831405.94,False
2025-04-14,Parametric (t + EWMA),0.97,2020-05-14,1235,51968668.16,68501849.01,10831405.94,False
2025-04-14,Parametric (t + EWMA),0.99,2020-05-14,1235,69543792.14,87243423.82,10831405.94,False
2025-04-15,Historical,0.95,2020-05-15,1235,15766664.53,24985039.69,-1082211.47,False
2025-04-15,Historical,0.97,2020-05-15,1235,20371767.77,29670120.54,-1082211.47,False
2025-04-15,Historical,0.99,2020-05-15,1235,30947028.36,39341826.15,-1082211.47,False
2025-04-15,Monte Carlo (Student-t),0.95,2020-05-15,1235,16014450.09,23064747.92,-1082211.47,False
2025-04-15,Monte Carlo (Student-t),0.97,2020-05-15,1235,19161467.32,26856333.97,-1082211.47,False
2025-04-15,Monte Carlo (Student-t),0.99,2020-05-15,1235,26367197.89,36236930.32,-1082211.47,False
2025-04-15,Parametric (Normal),0.95,2020-05-15,1235,16873596.16,21367613.4,-1082211.47,False
2025-04-15,Parametric (Normal),0.97,2020-05-15,1235,19411097.77,23576148.11,-1082211.47,False
2025-04-15,Parametric (Normal),0.99,2020-05-15,1235,24202971.79,27847432.11,-1082211.47,False
2025-04-15,Parametric (t + EWMA),0.95,2020-05-15,1235,42729240.39,58565779.62,-1082211.47,False
2025-04-15,Parametric (t + EWMA),0.97,2020-05-15,1235,50609083.72,66716330.64,-1082211.47,False
2025-04-15,Parametric (t + EWMA),0.99,2020-05-15,1235,67731292.97,84975237.98,-1082211.47,False
2025-04-16,Historical,0.95,2020-05-18,1235,15766664.53,24985039.69,-17564593.89,True
2025-04-16,Historical,0.97,2020-05-18,1235,20371767.77,29670120.54,-17564593.89,False
2025-04-16,Historical,0.99,2020-05-18,1235,30947028.36,39341826.15,-17564593.89,False
2025-04-16,Monte Carlo (Student-t),0.95,2020-05-18,1235,15935218.33,23260348.46,-17564593.89,True
2025-04-16,Monte Carlo (Student-t),0.97,2020-05-18,1235,18990664.38,27233735.95,-17564593.89,False
2025-04-16,Monte Carlo (Student-t),0.99,2020-05-18,1235,27660720.39,36362496.6,-17564593.89,False
2025-04-16,Parametric (Normal),0.95,2020-05-18,1235,16875579.28,21369651.97,-17564593.89,True
2025-04-16,Parametric (Normal),0.97,2020-05-18,1235,19413112.2,23578213.94,-17564593.89,False
2025-04-16,Parametric (Normal),0.99,2020-05-18,1235,24205045.35,27849550.64,-17564593.89,False
2025-04-16,Parametric (t + EWMA),0.95,2020-05-18,1235,41406668.31,56761268.36,-17564593.89,False
2025-04-16,Parametric (t + EWMA),0.97,2020-05-18,1235,49046769.49,64663761.24,-17564593.89,False
2025-04-16,Parametric (t + EWMA),0.99,2020-05-18,1235,65647913.35,82366828.19,-17564593.89,False
2025-04-17,Historical,0.95,2020-05-18,1236,15879289.85,25012281.29,2316927.55,False
2025-04-17,Historical,0.97,2020-05-18,1236,20366027.19,29670120.54,2316927.55,False
2025-04-17,Historical,0.99,2020-05-18,1236,30936750.14,39341826.15,2316927.55,False
2025-04-17,Monte Carlo (Student-t),0.95,2020-05-18,1236,16110120.44,23055824.16,2316927.55,False
2025-04-17,Monte Carlo (Student-t),0.97,2020-05-18,1236,19684479.39,26640396.4,2316927.55,False
2025-04-17,Monte Carlo (Student-t),0.99,2020-05-18,1236,27211989.26,34723240.68,2316927.55,False
2025-04-17,Parametric (Normal),0.95,2020-05-18,1236,16904181.2,21401742.35,2316927.55,False
2025-04-17,Parametric (Normal),0.97,2020-05-18,1236,19443683.84,23612018.67,2316927.55,False
2025-04-17,Parametric (Normal),0.99,2020-05-18,1236,24239336.65,27886670.93,2316927.55,False
2025-04-17,Parametric (t + EWMA),0.95,2020-05-18,1236,40713697.09,55809398.74,2316927.55,False
2025-04-17,Parametric (t + EWMA),0.97,2020-05-18,1236,48225252.83,63578551.29,2316927.55,False
2025-04-17,Parametric (t + EWMA),0.99,2020-05-18,1236,64546477.2,80982247.68,2316927.55,False
2025-04-21,Historical,0.95,2020-05-21,1234,15880759.93,25012281.29,-21731928.91,True
2025-04-21,Historical,0.97,2020-05-21,1234,20376126.68,29921323.93,-21731928.91,True
2025-04-21,Historical,0.99,2020-05-21,1234,30957306.58,39341826.15,-21731928.91,False
2025-04-21,Monte Carlo (Student-t),0.95,2020-05-21,1234,15817835.34,22302018.25,-21731928.91,True
2025-04-21,Monte Carlo (Student-t),0.97,2020-05-21,1234,18666480.33,25694570.52,-21731928.91,True
2025-04-21,Monte Carlo (Student-t),0.99,2020-05-21,1234,25781060.76,33482399.66,-21731928.91,False
2025-04-21,Parametric (Normal),0.95,2020-05-21,1234,16845776.06,21320560.15,-21731928.91,True
2025-04-21,Parametric (Normal),0.97,2020-05-21,1234,19372417.87,23519642.95,-21731928.91,True
2025-04-21,Parametric (Normal),0.99,2020-05-21,1234,24143783.99,27772647.03,-21731928.91,False
2025-04-21,Parametric (t + EWMA),0.95,2020-05-21,1234,39488616.04,54133441.92,-21731928.91,False
2025-04-21,Parametric (t + EWMA),0.97,2020-05-21,1234,46774701.89,61670926.48,-21731928.91,False
2025-04-21,Parametric (t + EWMA),0.99,2020-05-21,1234,62608457.67,78558339.67,-21731928.91,False
2025-04-22,Historical,0.95,2020-05-22,1234,15930798.29,25106500.86,23458830.88,False
2025-04-22,Historical,0.97,2020-05-22,1234,20429619.4,29956544.16,23458830.88,False
2025-04-22,Historical,0.99,2020-05-22,1234,30957306.58,39341826.15,23458830.88,False
2025-04-22,Monte Carlo (Student-t),0.95,2020-05-22,1234,16108397.54,22927174.35,23458830.88,False
2025-04-22,Monte Carlo (Student-t),0.97,2020-05-22,1234,19332102.2,26442190.45,23458830.88,False
2025-04-22,Monte Carlo (Student-t),0.99,2020-05-22,1234,26645674.45,34873093.61,23458830.88,False
2025-04-22,Parametric (Normal),0.95,2020-05-22,1234,16884165.67,21365815.52,23458830.88,False
2025-04-22,Parametric (Normal),0.97,2020-05-22,1234,19414684.16,23568272.42,23458830.88,False
2025-04-22,Parametric (Normal),0.99,2020-05-22,1234,24193371.1,27827801.99,23458830.88,False
2025-04-22,Parametric (t + EWMA),0.95,2020-05-22,1234,39199543.27,53727235.83,23458830.88,False
2025-04-22,Parametric (t + EWMA),0.97,2020-05-22,1234,46428818.48,61203934.95,23458830.88,False
2025-04-22,Parametric (t + EWMA),0.99,2020-05-22,1234,62135917.15,77951646.41,23458830.88,False
2025-04-23,Historical,0.95,2020-05-26,1234,15930798.29,25106500.86,14053888.94,False
2025-04-23,Historical,0.97,2020-05-26,1234,20429619.4,29956544.16,14053888.94,False
2025-04-23,Historical,0.99,2020-05-26,1234,30957306.58,39341826.15,14053888.94,False
2025-04-23,Monte Carlo (Student-t),0.95,2020-05-26,1234,16295671.53,23619476.03,14053888.94,False
2025-04-23,Monte Carlo (Student-t),0.97,2020-05-26,1234,19497169.88,27498768.87,14053888.94,False
2025-04-23,Monte Carlo (Student-t),0.99,2020-05-26,1234,27544861.59,36897121.51,14053888.94,False
2025-04-23,Parametric (Normal),0.95,2020-05-26,1234,16898779.49,21388527.46,14053888.94,False
2025-04-23,Parametric (Normal),0.97,2020-05-26,1234,19433870.5,23594964.08,14053888.94,False
2025-04-23,Parametric (Normal),0.99,2020-05-26,1234,24221192.28,27862190.4,14053888.94,False
2025-04-23,Parametric (t + EWMA),0.95,2020-05-26,1234,39048582.24,53522692.87,14053888.94,False
2025-04-23,Parametric (t + EWMA),0.97,2020-05-26,1234,46252123.33,60971499.79,14053888.94,False
2025-04-23,Parametric (t + EWMA),0.99,2020-05-26,1234,61901280.51,77654504.45,14053888.94,False
2025-04-24,Historical,0.95,2020-05-26,1235,15925015.03,25106500.86,17672051.09,False
2025-04-24,Historical,0.97,2020-05-26,1235,20427716.9,29705813.54,17672051.09,False
2025-04-24,Historical,0.99,2020-05-26,1235,30947028.36,39341826.15,17672051.09,False
2025-04-24,Monte Carlo (Student-t),0.95,2020-05-26,1235,15736878.39,22753556.68,17672051.09,False
2025-04-24,Monte Carlo (Student-t),0.97,2020-05-26,1235,18841792.8,26476276.67,17672051.09,False
2025-04-24,Monte Carlo (Student-t),0.99,2020-05-26,1235,26551687.63,35674203.17,17672051.09,False
2025-04-24,Parametric (Normal),0.95,2020-05-26,1235,16891794.82,21382499.96,17672051.09,False
2025-04-24,Parametric (Normal),0.97,2020-05-26,1235,19427426.29,23589406.98,17672051.09,False
2025-04-24,Parametric (Normal),0.99,2020-05-26,1235,24215768.68,27857543.03,17672051.09,False
2025-04-24,Parametric (t + EWMA),0.95,2020-05-26,1235,38216428.32,52395982.75,17672051.09,False
2025-04-24,Parametric (t + EWMA),0.97,2020-05-26,1235,45272627.26,59693456.15,17672051.09,False
2025-04-24,Parametric (t + EWMA),0.99,2020-05-26,1235,60603323.13,76039310.13,17672051.09,False
2025-04-25,Historical,0.95,2020-05-26,1236,15919231.77,25106500.86,2304468.96,False
2025-04-25,Historical,0.97,2020-05-26,1236,20426121.33,29705813.54,2304468.96,False
2025-04-25,Historical,0.99,2020-05-26,1236,30936750.14,39341826.15,2304468.96,False
2025-04-25,Monte Carlo (Student-t),0.95,2020-05-26,1236,16575956.8,23147625.12,2304468.96,False
2025-04-25,Monte Carlo (Student-t),0.97,2020-05-26,1236,19774365.27,26569720.01,2304468.96,False
2025-04-25,Monte Carlo (Student-t),0.99,2020-05-26,1236,26770643.6,34424513.73,2304468.96,False
2025-04-25,Parametric (Normal),0.95,2020-05-26,1236,16888628.26,21381999.76,2304468.96,False
2025-04-25,Parametric (Normal),0.97,2020-05-26,1236,19425765.26,23590217.13,2304468.96,False
2025-04-25,Parametric (Normal),0.99,2020-05-26,1236,24216950.75,27860887.4,2304468.96,False
2025-04-25,Parametric (t + EWMA),0.95,2020-05-26,1236,37646266.05,51626145.79,2304468.96,False
2025-04-25,Parametric (t + EWMA),0.97,2020-05-26,1236,44602605.47,58821025.5,2304468.96,False
2025-04-25,Parametric (t + EWMA),0.99,2020-05-26,1236,59717421.43,74938263.63,2304468.96,False
2025-04-28,Historical,0.95,2020-05-28,1235,15925015.03,25106500.86,2530916.39,False
2025-04-28,Historical,0.97,2020-05-28,1235,20427716.9,29705813.54,2530916.39,False
2025-04-28,Historical,0.99,2020-05-28,1235,30947028.36,39341826.15,2530916.39,False
2025-04-28,Monte Carlo (Student-t),0.95,2020-05-28,1235,15450275.85,22802664.85,2530916.39,False
2025-04-28,Monte Carlo (Student-t),0.97,2020-05-28,1235,19032686.34,26631550.92,2530916.39,False
2025-04-28,Monte Carlo (Student-t),0.99,2020-05-28,1235,27539037.82,35634274.1,2530916.39,False
2025-04-28,Parametric (Normal),0.95,2020-05-28,1235,16888343.4,21375405.2,2530916.39,False
2025-04-28,Parametric (Normal),0.97,2020-05-28,1235,19421917.69,23580521.75,2530916.39,False
2025-04-28,Parametric (Normal),0.99,2020-05-28,1235,24206375.28,27845195.04,2530916.39,False
2025-04-28,Parametric (t + EWMA),0.95,2020-05-28,1235,36510822.8,50068279.26,2530916.39,False
2025-04-28,Parametric (t + EWMA),0.97,2020-05-28,1235,43257080.51,57045715.75,2530916.39,False
2025-04-28,Parametric (t + EWMA),0.99,2020-05-28,1235,57915178.22,72675584.76,2530916.39,False
2025-04-29,Historical,0.95,2020-05-29,1235,15925015.03,25106500.86,7051635.39,False
2025-04-29,Historical,0.97,2020-05-29,1235,20427716.9,29705813.54,7051635.39,False
2025-04-29,Historical,0.99,2020-05-29,1235,30947028.36,39341826.15,7051635.39,False
2025-04-29,Monte Carlo (Student-t),0.95,2020-05-29,1235,16593555.32,23788811.03,7051635.39,False
2025-04-29,Monte Carlo (Student-t),0.97,2020-05-29,1235,19817212.15,27581421.72,7051635.39,False
2025-04-29,Monte Carlo (Student-t),0.99,2020-05-29,1235,27941129.46,36341208.27,7051635.39,False
2025-04-29,Parametric (Normal),0.95,2020-05-29,1235,16880845.5,21367486.02,7051635.39,False
2025-04-29,Parametric (Normal),0.97,2020-05-29,1235,19414181.92,23572395.52,7051635.39,False
2025-04-29,Parametric (Normal),0.99,2020-05-29,1235,24198190.3,27836668.41,7051635.39,False
2025-04-29,Parametric (t + EWMA),0.95,2020-05-29,1235,35382396.97,48532907.15,7051635.39,False
2025-04-29,Parametric (t + EWMA),0.97,2020-05-29,1235,41925923.95,55300985.01,7051635.39,False
2025-04-29,Parametric (t + EWMA),0.99,2020-05-29,1235,56144040.39,70462435.29,7051635.39,False
2025-04-30,Historical,0.95,2020-06-01,1235,15925015.03,25106500.86,3761348.44,False
2025-04-30,Historical,0.97,2020-06-01,1235,20427716.9,29705813.54,3761348.44,False
2025-04-30,Historical,0.99,2020-06-01,1235,30947028.36,39341826.15,3761348.44,False
2025-04-30,Monte Carlo (Student-t),0.95,2020-06-01,1235,15912091.71,23034841.71,3761348.44,False
2025-04-30,Monte Carlo (Student-t),0.97,2020-06-01,1235,19189678.95,26728643.41,3761348.44,False
2025-04-30,Monte Carlo (Student-t),0.99,2020-06-01,1235,27154077.56,35117440.37,3761348.44,False
2025-04-30,Parametric (Normal),0.95,2020-06-01,1235,16880793.58,21367564.29,3761348.44,False
2025-04-30,Parametric (Normal),0.97,2020-06-01,1235,19414203.51,23572537.77,3761348.44,False
2025-04-30,Parametric (Normal),0.99,2020-06-01,1235,24198350.71,27836934.39,3761348.44,False
2025-04-30,Parametric (t + EWMA),0.95,2020-06-01,1235,34389544.14,47179141.66,3761348.44,False
2025-04-30,Parametric (t + EWMA),0.97,2020-06-01,1235,40753498.34,53761466.87,3761348.44,False
2025-04-30,Parametric (t + EWMA),0.99,2020-06-01,1235,54581401.79,68506774.32,3761348.44,False
2025-05-01,Historical,0.95,2020-06-01,1236,15919231.77,25106500.86,-1743390.81,False
2025-05-01,Historical,0.97,2020-06-01,1236,20426121.33,29705813.54,-1743390.81,False
2025-05-01,Historical,0.99,2020-06-01,1236,30936750.14,39341826.15,-1743390.81,False
2025-05-01,Monte Carlo (Student-t),0.95,2020-06-01,1236,15791608.75,22566812.83,-1743390.81,False
2025-05-01,Monte Carlo (Student-t),0.97,2020-06-01,1236,19418162.22,25950338.71,-1743390.81,False
2025-05-01,Monte Carlo (Student-t),0.99,2020-06-01,1236,26553534.02,33271030.58,-1743390.81,False
2025-05-01,Parametric (Normal),0.95,2020-06-01,1236,16871780.97,21356874.71,-1743390.81,False
2025-05-01,Parametric (Normal),0.97,2020-06-01,1236,19404244.01,23561024.06,-1743390.81,False
2025-05-01,Parametric (Normal),0.99,2020-06-01,1236,24186603.09,27823826.82,-1743390.81,False
2025-05-01,Parametric (t + EWMA),0.95,2020-06-01,1236,33346200.06,45761908.78,-1743390.81,False
2025-05-01,Parametric (t + EWMA),0.97,2020-06-01,1236,39523243.38,52152102.84,-1743390.81,False
2025-05-01,Parametric (t + EWMA),0.99,2020-06-01,1236,52946912.81,66469092.6,-1743390.81,False
2025-05-02,Historical,0.95,2020-06-02,1236,15919231.77,25106500.86,16913446.65,False
2025-05-02,Historical,0.97,2020-06-02,1236,20426121.33,29705813.54,16913446.65,False
2025-05-02,Historical,0.99,2020-06-02,1236,30936750.14,39341826.15,16913446.65,False
2025-05-02,Monte Carlo (Student-t),0.95,2020-06-02,1236,16085092.42,22741606.07,16913446.65,False
2025-05-02,Monte Carlo (Student-t),0.97,2020-06-02,1236,19048684.58,26295827.65,16913446.65,False
2025-05-02,Monte Carlo (Student-t),0.99,2020-06-02,1236,26683130.59,34271888.17,16913446.65,False
2025-05-02,Parametric (Normal),0.95,2020-06-02,1236,16874818.71,21360003.18,16913446.65,False
2025-05-02,Parametric (Normal),0.97,2020-06-02,1236,19407332.99,23564197.12,16913446.65,False
2025-05-02,Parametric (Normal),0.99,2020-06-02,1236,24189788.81,27827086.11,16913446.65,False
2025-05-02,Parametric (t + EWMA),0.95,2020-06-02,1236,32316406.63,44356046.89,16913446.65,False
2025-05-02,Parametric (t + EWMA),0.97,2020-06-02,1236,38306437.26,50552653.66,16913446.65,False
2025-05-02,Parametric (t + EWMA),0.99,2020-06-02,1236,51323506.54,64435706.6,16913446.65,False
2025-05-05,Historical,0.95,2020-06-05,1234,15930798.29,25106500.86,-4621288.88,False
2025-05-05,Historical,0.97,2020-06-05,1234,20429619.4,29956544.16,-4621288.88,False
2025-05-05,Historical,0.99,2020-06-05,1234,30957306.58,39341826.15,-4621288.88,False
2025-05-05,Monte Carlo (Student-t),0.95,2020-06-05,1234,16510443.78,23813286.47,-4621288.88,False
2025-05-05,Monte Carlo (Student-t),0.97,2020-06-05,1234,20018617.43,27661723.49,-4621288.88,False
2025-05-05,Monte Carlo (Student-t),0.99,2020-06-05,1234,28223881.89,36874787.97,-4621288.88,False
2025-05-05,Parametric (Normal),0.95,2020-06-05,1234,16892101.63,21380521.75,-4621288.88,False
2025-05-05,Parametric (Normal),0.97,2020-06-05,1234,19426442.88,23586305.82,-4621288.88,False
2025-05-05,Parametric (Normal),0.99,2020-06-05,1234,24212348.81,27852270.1,-4621288.88,False
2025-05-05,Parametric (t + EWMA),0.95,2020-06-05,1234,31996751.37,43909533.14,-4621288.88,False
2025-05-05,Parametric (t + EWMA),0.97,2020-06-05,1234,37925334.51,50040280.48,-4621288.88,False
2025-05-05,Parametric (t + EWMA),0.99,2020-06-05,1234,50805229.73,63771780.3,-4621288.88,False
2025-05-06,Historical,0.95,2020-06-08,1234,15930798.29,25106500.86,-8680954.24,False
2025-05-06,Historical,0.97,2020-06-08,1234,20429619.4,29956544.16,-8680954.24,False
2025-05-06,Historical,0.99,2020-06-08,1234,30957306.58,39341826.15,-8680954.24,False
2025-05-06,Monte Carlo (Student-t),0.95,2020-06-08,1234,16205704.01,22809129.62,-8680954.24,False
2025-05-06,Monte Carlo (Student-t),0.97,2020-06-08,1234,19410718.49,26244591.28,-8680954.24,False
2025-05-06,Monte Carlo (Student-t),0.99,2020-06-08,1234,26898417.63,34523460.73,-8680954.24,False
2025-05-06,Parametric (Normal),0.95,2020-06-08,1234,16878169.43,21356662.54,-8680954.24,False
2025-05-06,Parametric (Normal),0.97,2020-06-08,1234,19406905.49,23557568.08,-8680954.24,False
2025-05-06,Parametric (Normal),0.99,2020-06-08,1234,24182226.46,27814097.35,-8680954.24,False
2025-05-06,Parametric (t + EWMA),0.95,2020-06-08,1234,31073151.79,42647825.2,-8680954.24,False
2025-05-06,Parametric (t + EWMA),0.97,2020-06-08,1234,36832206.43,48604999.67,-8680954.24,False
2025-05-06,Parametric (t + EWMA),0.99,2020-06-08,1234,49346557.45,61950765.55,-8680954.24,False
2025-05-07,Historical,0.95,2020-06-08,1235,15925015.03,25106500.86,6784129.5,False
2025-05-07,Historical,0.97,2020-06-08,1235,20427716.9,29705813.54,6784129.5,False
2025-05-07,Historical,0.99,2020-06-08,1235,30947028.36,39341826.15,6784129.5,False
2025-05-07,Monte Carlo (Student-t),0.95,2020-06-08,1235,15941228.7,23301135.13,6784129.5,False
2025-05-07,Monte Carlo (Student-t),0.97,2020-06-08,1235,19496900.56,27045437.99,6784129.5,False
2025-05-07,Monte Carlo (Student-t),0.99,2020-06-08,1235,27260759.5,36576573.94,6784129.5,False
2025-05-07,Parametric (Normal),0.95,2020-06-08,1235,16884190.84,21362273.48,6784129.5,False
2025-05-07,Parametric (Normal),0.97,2020-06-08,1235,19412695.14,23562977.32,6784129.5,False
2025-05-07,Parametric (Normal),0.99,2020-06-08,1235,24187578.44,27819116.47,6784129.5,False
2025-05-07,Parametric (t + EWMA),0.95,2020-06-08,1235,30298887.28,41590513.48,6784129.5,False
2025-05-07,Parametric (t + EWMA),0.97,2020-06-08,1235,35916859.94,47402096.18,6784129.5,False
2025-05-07,Parametric (t + EWMA),0.99,2020-06-08,1235,48125187.28,60422294.62,6784129.5,False
2025-05-08,Historical,0.95,2020-06-08,1236,15919231.77,25106500.86,3633909.66,False
2025-05-08,Historical,0.97,2020-06-08,1236,20426121.33,29705813.54,3633909.66,False
2025-05-08,Historical,0.99,2020-06-08,1236,30936750.14,39341826.15,3633909.66,False
2025-05-08,Monte Carlo (Student-t),0.95,2020-06-08,1236,16241306.79,23999841.38,3633909.66,False
2025-05-08,Monte Carlo (Student-t),0.97,2020-06-08,1236,19562103.72,28114803.61,3633909.66,False
2025-05-08,Monte Carlo (Student-t),0.99,2020-06-08,1236,27777452.78,38747041.23,3633909.66,False
2025-05-08,Parametric (Normal),0.95,2020-06-08,1236,16874431.88,21351276.96,3633909.66,False
2025-05-08,Parametric (Normal),0.97,2020-06-08,1236,19402237.4,23551372.61,3633909.66,False
2025-05-08,Parametric (Normal),0.99,2020-06-08,1236,24175801.12,27806335.54,3633909.66,False
2025-05-08,Parametric (t + EWMA),0.95,2020-06-08,1236,29464899.23,40458843.11,3633909.66,False
2025-05-08,Parametric (t + EWMA),0.97,2020-06-08,1236,34934034.63,46117462.82,3633909.66,False
2025-05-08,Parametric (t + EWMA),0.99,2020-06-08,1236,46820519.41,58796715.96,3633909.66,False
2025-05-09,Historical,0.95,2020-06-09,1236,15919231.77,25106500.86,-1568412.51,False
2025-05-09,Historical,0.97,2020-06-09,1236,20426121.33,29705813.54,-1568412.51,False
